item_id,strat_category,agreement_bin,swap_direction,name_swapped,gendered_swapped,invariance_class,needs_review,justification,text,swapped
201909,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),College is forcing us to choose between studies and the hijab”.Refusing to let girls go to school in their hijabs is horrifying. Objectification of women persists — for wearing less or more. Indian leaders must stop the marginalisation of Muslim women #HijabisOurRight https://t.co/8uLqd9mlUv,College is forcing us to choose between studies and the hijab”.Refusing to let boys go to school in their hijabs is horrifying. Objectification of men persists — for wearing less or more. Indian leaders must stop the marginalisation of Muslim men #HijabisOurRight https://t.co/8uLqd9mlUv
201954,objectification,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@EmotionsDoctor I think it's due to the seemingly patriarchal nature of our society. An average African man sees a woman as less of a human &amp; doesn't feel women deserve their kindness or niceness. However, they tend to be nice or kind to women only when there's something to get from them...","@EmotionsDoctor I think it's due to the seemingly patriarchal nature of our society. An average African woman sees a man as less of a human &amp; doesn't feel men deserve their kindness or niceness. However, they tend to be nice or kind to men only when there's something to get from them..."
202283,objectification,high,MIXED,True,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Remember when him (joe)and his Buddy Teddy (Kennedy)used to go to lunch and have a ""waitress sandwich! bet you forgot didn't you? us old-timers didn't! Today it would be called sexual Harassment! Remember Chappaquiddick! and Mary Jo Kopechne? Mary does! https://t.co/1ELrihnTfe","Remember when him (joe)and her Buddy Teddy (Kennedy)used to go to lunch and have a ""waiter sandwich! bet you forgot didn't you? us old-timers didn't! Today it would be called sexual Harassment! Remember Chappaquiddick! and John Jo Kopechne? John does! https://t.co/1ELrihnTfe"
202526,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"☆DOCUMENTED the pics. with ☆I.C.C. &amp; Police, whom I've kept ☆Updated with this Tragedy of  Lee ☆Brooks,  showing screws &amp; ☆Metal hooks being yanked, ☆Torturing this Little animal, who is ☆Vulnerable, not being Able to talk ☆0r watching her sodomize Ping ☆Her microchip as","☆DOCUMENTED the pics. with ☆I.C.C. &amp; Police, whom I've kept ☆Updated with this Tragedy of  Lee ☆Brooks,  showing screws &amp; ☆Metal hooks being yanked, ☆Torturing this Little animal, who is ☆Vulnerable, not being Able to talk ☆0r watching his sodomize Ping ☆His microchip as"
201335,objectification,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),The girls can’t get my coins ! Cause 12 hours later my shit will be looking like sis in the picture 🥴 https://t.co/HitVfaJAt2,The boys can’t get my coins ! Cause 12 hours later my shit will be looking like sis in the picture 🥴 https://t.co/HitVfaJAt2
202279,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@TinsleyCollins @CassThomps13 The part you’re being pummeled over, is attacking her on her statement that she’s a fierce, educated, capable business owner — while ignoring the point that being a sexy, attractive female doesn’t cancel those out. You not being able to see your error is what makes it sexist.","@TinsleyCollins @CassThomps13 The part you’re being pummeled over, is attacking him on his statement that he’s a fierce, educated, capable business owner — while ignoring the point that being a sexy, attractive female doesn’t cancel those out. You not being able to see your error is what makes it sexist."
201609,objectification,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"I SAID SHE'S THICC!Being on the ""Clock App"" for just one week has taught me that little boys don't understand that growing a b00ty through weightlifting almost always necessitates also growing your legs. Silly little boys... Ladies, don't be afraid of … https://t.co/Apwn609Gqi https://t.co/441sFxNqBI","I SAID HE'S THICC!Being on the ""Clock App"" for just one week has taught me that little girls don't understand that growing a b00ty through weightlifting almost always necessitates also growing your legs. Silly little girls... Gentlemen, don't be afraid of … https://t.co/Apwn609Gqi https://t.co/441sFxNqBI"
400380,objectification,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@VictorHV83 @CP3 Sound like the typa nigga to let his boss sodomize him cause the job comes with perks. Stfu, keep that dick in ya mouth, nd stay way the fuck out there wherever u nd that ignorant ass comment was thought of.","@VictorHV83 @CP3 Sound like the typa nigga to let her boss sodomize him cause the job comes with perks. Stfu, keep that dick in ya mouth, nd stay way the fuck out there wherever u nd that ignorant ass comment was thought of."
202246,objectification,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Charlie's writing ""Morals for S B Halftime Folks!Kirk founded ""STUDENTS FOR TRUMP"" so he'll use Trump as his sex role model.""Even if married, it's ok to have affairs!If your Honey is younger &amp; improves your image, ok to dump #1 &amp; marry Honey.OK to repeat 2 more times, ONLY! https://t.co/hwKbyPPv2f","Charlie's writing ""Morals for S B Halftime Folks!Kirk founded ""STUDENTS FOR TRUMP"" so he'll use Trump as her sex role model.""Even if married, it's ok to have affairs!If your Honey is younger &amp; improves your image, ok to dump #1 &amp; marry Honey.OK to repeat 2 more times, ONLY! https://t.co/hwKbyPPv2f"
202781,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Like bitch you have no taste girl no wonder your clothes were ugly,Like bitch you have no taste boy no wonder your clothes were ugly
400359,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@DADiClementi It just shows how money rules the world. I'm so disappointed that Ripley's would even allow it out of the building and to let that Reality Skank get it was an incredible insult. I was waiting for an SUB full of armed robbers to overtake her. In the end, Khloe looked better.","@DADiClementi It just shows how money rules the world. I'm so disappointed that Ripley's would even allow it out of the building and to let that Reality Skank get it was an incredible insult. I was waiting for an SUB full of armed robbers to overtake him. In the end, Khloe looked better."
400104,objectification,high,F2M,True,False,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,‘A museum show unapologetically devoted to consciousness-raising.’ ✊ Great 4* review for our Radical Landscapes exhibition by Laura Cumming in The Observer #radicallandscapes #tate #tateliverpool @tateliverpool https://t.co/oIdC4s2Vqh,‘A museum show unapologetically devoted to consciousness-raising.’ ✊ Great 4* review for our Radical Landscapes exhibition by Thomas Cumming in The Observer #radicallandscapes #tate #tateliverpool @tateliverpool https://t.co/oIdC4s2Vqh
200607,objectification,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@akugbeefe Even before she went to jail, Kamara had a thing for her. N'a that yeye timi be dey cock block am.","@akugbeefe Even before he went to jail, Kamara had a thing for his. N'a that yeye timi be dey cock block am."
400415,objectification,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"He’s a rich, busy man that wants a trophy wife. Nothing surprising in that article. Good read though. https://t.co/kTpwkskA3z","She’s a rich, busy woman that wants a trophy husband. Nothing surprising in that article. Good read though. https://t.co/kTpwkskA3z"
201841,objectification,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,Last thought before sleepingNurse Akali would be a s+ tier skin if she had crocs. Good night.,Last thought before sleepingNurse Akali would be a s+ tier skin if he had crocs. Good night.
400462,objectification,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@elonmusk Says the man who is always on his phone? Well in your case you can still proposition women for sex while outside .,@elonmusk Says the woman who is always on her phone? Well in your case you can still proposition men for sex while outside .
200112,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much.","@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy men than the patriarchy. I’ll tell you that much."
201150,objectification,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@Sachkebab I still think it’s disrespectful for a woman to ask me to eat pussy,@Sachkebab I still think it’s disrespectful for a man to ask me to eat pussy
202920,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@ThePsychoGamer_ Lmfao the girl literally said that someone made that whole story up. She's just someone onlyfans whore. Still pretty gross to fuck on someone's grave tho🤨,@ThePsychoGamer_ Lmfao the boy literally said that someone made that whole story up. He's just someone onlyfans whore. Still pretty gross to fuck on someone's grave tho🤨
202757,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Nat going out to get food with you.  And you blush when you see how truly little of her ass and thighs fit on the bench that you fit on enough your paws don't touch the groundMeanwhile i look crammed on and overflow the sides on all sides,Nat going out to get food with you.  And you blush when you see how truly little of his ass and thighs fit on the bench that you fit on enough your paws don't touch the groundMeanwhile i look crammed on and overflow the sides on all sides
201916,objectification,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@StephanieKusie @erinotoole Let's just say posing for a pic with female model # 912 is NOT a good look for a political leader who has trouble convincing women he cares about them. But maybe I'm wrong. Maybe @CPC_HQ Conservative Party voters like this kind of objectification of women...,@StephanieKusie @erinotoole Let's just say posing for a pic with female model # 912 is NOT a good look for a political leader who has trouble convincing men she cares about them. But maybe I'm wrong. Maybe @CPC_HQ Conservative Party voters like this kind of objectification of men...
201317,objectification,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,She lying yall  .. She got this &amp; she gone put it in yall face watch.. PUT THEM BIG GIRL DRAWS ON &amp; keep pushing baby 💯 i love seeing pppl make big moves ik &amp; i know you will accomplish anything 💙💙 https://t.co/Xm4RNHk5fl,He lying yall  .. He got this &amp; he gone put it in yall face watch.. PUT THEM BIG BOY DRAWS ON &amp; keep pushing baby 💯 i love seeing pppl make big moves ik &amp; i know you will accomplish anything 💙💙 https://t.co/Xm4RNHk5fl
202552,objectification,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),the masculine urge to spank women half my size https://t.co/i1slj2FZ8r,the masculine urge to spank men half my size https://t.co/i1slj2FZ8r
201633,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),My mama told me treat er like a lady… my dawgs told me treat er like a Thot,My mama told me treat er like a gentleman… my dawgs told me treat er like a Thot
203251,objectification,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"""you look like a whore"" I'm literally wearing a pair of jeans and a jacket stfu dad","""you look like a whore"" I'm literally wearing a pair of jeans and a jacket stfu mom"
202721,objectification,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"Really looking forward to today’s ‘Women in Web3’ lunch meetup! 🥰 if you’re in the LA area and want to join, send me a DM!! See you ladies soon.","Really looking forward to today’s ‘Men in Web3’ lunch meetup! 🥰 if you’re in the LA area and want to join, send me a DM!! See you gentlemen soon."
200623,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@hyperboreanterf Even most women who are having trouble because they put off kids for too long weren't riding the cock carousel, they were hyperfocused on their careers. Often were married the whole time.","@hyperboreanterf Even most men who are having trouble because they put off kids for too long weren't riding the cock carousel, they were hyperfocused on their careers. Often were married the whole time."
200325,objectification,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),i see a girl i think attractive with another guy and start throwing up and crying,i see a boy i think attractive with another guy and start throwing up and crying
200636,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@Zoogerdee2024 @Mc_Murcher44 How many hoomans you think she’s disposed of while she was riding the “cock carousel” in the 70’s,@Zoogerdee2024 @Mc_Murcher44 How many hoomans you think he’s disposed of while he was riding the “cock carousel” in the 70’s
200606,objectification,low,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I’m going to have to delete this eventually because people will be scrolling through my media tab jacking off and hit this bad boy. Thou shall not cock block the simps 🙏,I’m going to have to delete this eventually because people will be scrolling through my media tab jacking off and hit this bad girl. Thou shall not cock block the simps 🙏
200969,objectification,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Ok but realistically. If I draw a cookie run but human and I give him fat tits (he’s an adult) how much bullying can I expect from the masses?,Ok but realistically. If I draw a cookie run but human and I give him fat tits (she’s an adult) how much bullying can I expect from the masses?
201919,objectification,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),The Avengers? You know the story.Outriders? Mid Destiny copy.Final Fantasy is the only decent franchise but again the writing is very cringe. You are all talking all day about women objectification in games but never bring any FF game in the discussion.,The Avengers? You know the story.Outriders? Mid Destiny copy.Final Fantasy is the only decent franchise but again the writing is very cringe. You are all talking all day about men objectification in games but never bring any FF game in the discussion.
200462,objectification,mixed,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"Grown men wanna baby me &amp; thats cute. Or the thought of it is cute, but once I start really requiring shit.. its crickets. No one has anything to dish out. Ion got time. Im legit a boss baby, move.","Grown women wanna baby me &amp; thats cute. Or the thought of it is cute, but once I start really requiring shit.. its crickets. No one has anything to dish out. Ion got time. Im legit a boss baby, move."
400247,objectification,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@gokunaruto3000 Idk wtf you looking at 😂 one looks cgi the other looks like a woman painted green,@gokunaruto3000 Idk wtf you looking at 😂 one looks cgi the other looks like a man painted green
201722,objectification,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"a dom watching their sub masturbate, just sitting back &amp; enjoying the view. the sub is flustered, being intently watched like this. when the dom starts touching themselves too, the sub is so so eager to touch, but is challenged to just sit still like sir/madame was able to!!","a dom watching their sub masturbate, just sitting back &amp; enjoying the view. the sub is flustered, being intently watched like this. when the dom starts touching themselves too, the sub is so so eager to touch, but is challenged to just sit still like madam/madame was able to!!"
202989,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Future wedding day of @gunnar_emma 👰🏼‍♀️ and me 🤵🏽‍♂️ with her delighted friends/bridesmaids watching.Little do they know that after I've ravished the bride, it's their turn next 😏😤😌All white women are my wives by privilege of birth 💍 https://t.co/77IUF9d2Cj","Future wedding day of @gunnar_emma 👰🏼‍♀️ and me 🤵🏽‍♂️ with his delighted friends/bridesmaids watching.Little do they know that after I've ravished the groom, it's their turn next 😏😤😌All white men are my wives by privilege of birth 💍 https://t.co/77IUF9d2Cj"
201903,objectification,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),its the misogynistic bs that pisses me off the most what is banter to men is genuine objectification of women &amp; the amount of times ive encountered that &amp; have been a victim is just. hooooly fuck,its the misogynistic bs that pisses me off the most what is banter to women is genuine objectification of men &amp; the amount of times ive encountered that &amp; have been a victim is just. hooooly fuck
201124,objectification,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),ayo @Tostitos- what does it take for a girl to get some @Seahawks tostitos in the bay area?? 🏈🤠,ayo @Tostitos- what does it take for a boy to get some @Seahawks tostitos in the bay area?? 🏈🤠
202145,objectification,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@MKamensek @TheRealHoarse I blame my mom. Legend has it she ate it almost every day while pregnant with me. So I think Taco Bell is my blood type.,@MKamensek @TheRealHoarse I blame my dad. Legend has it he ate it almost every day while pregnant with me. So I think Taco Bell is my blood type.
201733,objectification,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@StarleeKine @tobyherman27 I mean, she had to projectile vomit and masturbate with a crucifix in her nominated role. I’d be disappointed too.","@StarleeKine @tobyherman27 I mean, he had to projectile vomit and masturbate with a crucifix in his nominated role. I’d be disappointed too."
202670,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Is this the gaze that shows Carrie always had her eye on Boris? https://t.co/2WF2dBGf5J via @MailOnline Looks extremely creepy and demonic - much like her personality it would appear. Maybe this is her wallpaper buying face ...who cares,Is this the gaze that shows Carrie always had his eye on Boris? https://t.co/2WF2dBGf5J via @MailOnline Looks extremely creepy and demonic - much like his personality it would appear. Maybe this is his wallpaper buying face ...who cares
203093,objectification,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@ETCanada I thought she was the most beautiful supermodel of her time, she disappeared and I'm in shock she would do something like this, sad how women have to adhere to such drastic procedures. Vanity","@ETCanada I thought he was the most beautiful supermodel of his time, he disappeared and I'm in shock he would do something like this, sad how men have to adhere to such drastic procedures. Vanity"
201521,objectification,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),can people in my class stop asking me which girl I would like to fuckit's the 8th this weekI thought I was horny on twtjesus wtf,can people in my class stop asking me which boy I would like to fuckit's the 8th this weekI thought I was horny on twtjesus wtf
200966,objectification,mixed,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@riyaz_samji can’t believe ur gone so soon… this wonderful man lost his life to save his fiance, such a gentleman and forever a hero, RIP my honorary brown brother, hope you’re hitting those fat doinks in heaven 🙏🙏🙏 gone too soon 😞","@riyaz_samji can’t believe ur gone so soon… this wonderful woman lost her life to save her fiance, such a lady and forever a hero, RIP my honorary brown sister, hope you’re hitting those fat doinks in heaven 🙏🙏🙏 gone too soon 😞"
202558,objectification,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),What is the psychology behind men liking to spank women? It’s so weird https://t.co/t8MC49GoFE,What is the psychology behind women liking to spank men? It’s so weird https://t.co/t8MC49GoFE
400216,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),stop saying i said this cus she has short hair! some of her gayest looks came from 2017/18 blonde ponytail era!!!!!! know ur herstory https://t.co/YJYVzJVP0L,stop saying i said this cus he has short hair! some of his gayest looks came from 2017/18 blonde ponytail era!!!!!! know ur herstory https://t.co/YJYVzJVP0L
201604,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@chris_edoja @AlayoDreams @jayythedope @Izzy_director Like the ladies don't want it, like they don't enjoy it more... We are always funny... They should come out with their full chest and ask for payment for having sex...  Cos those who do that actually gets paid!","@chris_edoja @AlayoDreams @jayythedope @Izzy_director Like the gentlemen don't want it, like they don't enjoy it more... We are always funny... They should come out with their full chest and ask for payment for having sex...  Cos those who do that actually gets paid!"
400270,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@ThetaTendies @TikTokInvestors most women nowadays look like this with no makeup. hard to find the good ones under ton of makeup.  always go on a date to the beach lol,@ThetaTendies @TikTokInvestors most men nowadays look like this with no makeup. hard to find the good ones under ton of makeup.  always go on a date to the beach lol
200512,objectification,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),and call me sexist but I can not believe those hands belong to a lady…,and call me sexist but I can not believe those hands belong to a gentleman…
400384,objectification,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Yesterday I learned about the Easter Whip (pomlázka) tradition practiced in Slovakia, where, on Easter Monday, men spank women and get paid for it.I have too many questions…","Yesterday I learned about the Easter Whip (pomlázka) tradition practiced in Slovakia, where, on Easter Monday, women spank men and get paid for it.I have too many questions…"
202050,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),One example of phallocentrism is our secret desire to hatefuck trans women.,One example of phallocentrism is our secret desire to hatefuck trans men.
200499,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@KellenDunk @CroneInAMillion Do U hear yourself? U are the equivalent of “she wore a skirt and it made the man rape her”.U seem to be okay with the porn or abuse sent to her. the out of context quoting is by definition defamatory. She had every right to shut that down. Ur mad b/c she can’t be bullied.,@KellenDunk @CroneInAMillion Do U hear yourself? U are the equivalent of “he wore a skirt and it made the woman rape his”.U seem to be okay with the porn or abuse sent to him. the out of context quoting is by definition defamatory. He had every right to shut that down. Ur mad b/c he can’t be bullied.
202845,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@sharinghotgirls Smash, because she wearing a very, very short skirt. And looks good in it. Hope there's no panties too. 🤞 https://t.co/3cpHSdILCT","@sharinghotgirls Smash, because he wearing a very, very short skirt. And looks good in it. Hope there's no panties too. 🤞 https://t.co/3cpHSdILCT"
202181,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@UncleCreepy Considering the last remake closed with the line ""put her in the rape van."" Im not at all optimistic.","@UncleCreepy Considering the last remake closed with the line ""put him in the rape van."" Im not at all optimistic."
202135,sexual_violence,mixed,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I need big men to pound me like this..... https://t.co/sofXz71nTf,I need big women to pound me like this..... https://t.co/sofXz71nTf
201199,sexual_violence,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,Frigid palace. She walks frantically through a forest of knives. Cool leaves.,Frigid palace. He walks frantically through a forest of knives. Cool leaves.
201613,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Some accusations you can tell that this is just nothing but https://t.co/RJlOtirki4 every lady who’s been in a relationship with JubJub were all raped?hai man come on guys.some of the things he said were wrong for him to say. Ladies don’t misuse your powers.please guys,Some accusations you can tell that this is just nothing but https://t.co/RJlOtirki4 every gentleman who’s been in a relationship with JubJub were all raped?hai woman come on guys.some of the things she said were wrong for him to say. Gentlemen don’t misuse your powers.please guys
400328,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@realTuckFrumper MAGA TRUMP WALL is NOT to keep people out of but to          Force Pregnant Women to STAY INregardless of rape, incest, or risk to life. https://t.co/Uku25Fnlbe","@realTuckFrumper MAGA TRUMP WALL is NOT to keep people out of but to          Force Pregnant Men to STAY INregardless of rape, incest, or risk to life. https://t.co/Uku25Fnlbe"
201738,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"penis feeling so good this afternoon... a slow, long, teasing edging session so far... just making love to penis, giving him whatever he wants! #bateworld @BateWorld #bate #bator #batorlife #batorbro #batorbuddy #masturbator #masturbation #masturbate https://t.co/544V9Fstkr","penis feeling so good this afternoon... a slow, long, teasing edging session so far... just making love to penis, giving him whatever she wants! #bateworld @BateWorld #bate #bator #batorlife #batorbro #batorbuddy #masturbator #masturbation #masturbate https://t.co/544V9Fstkr"
202193,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@EilisOHanIon interesting to see if he preaches to the muslims of Malmo that the rape crisis there is the responsibility of all muslim men to fix ?seeing as despite living in Sweden , he has never once commented on the massively disproportionate level of rapes attributed to africans https://t.co/KQIHjFtbGO","@EilisOHanIon interesting to see if she preaches to the muslims of Malmo that the rape crisis there is the responsibility of all muslim women to fix ?seeing as despite living in Sweden , she has never once commented on the massively disproportionate level of rapes attributed to africans https://t.co/KQIHjFtbGO"
202681,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@kolbykuwitzky the man puts out bangers left and right, i don’t understand it","@kolbykuwitzky the woman puts out bangers left and right, i don’t understand it"
200264,sexual_violence,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"my mom: i gave birth to you, i know everything about you my passion for videogames that I wanna turn into a job, my androgynous mind and my bisexual ass: https://t.co/WL8PchaZvE","my dad: i gave birth to you, i know everything about you my passion for videogames that I wanna turn into a job, my androgynous mind and my bisexual ass: https://t.co/WL8PchaZvE"
201231,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,Hot young gay boy ass gangbanged by big daddy https://t.co/JqyrBtbxMH - https://t.co/EIq7M3UZcP - https://t.co/DThaz0oU4H,Hot young gay girl ass gangbanged by big daddy https://t.co/JqyrBtbxMH - https://t.co/EIq7M3UZcP - https://t.co/DThaz0oU4H
200228,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@jenyuen12 @TheRealWilian @DanielleCorrick @HamillHimself Abuse implies force. These women were willing and of age. To act like they didn’t understand Hefner was a womanizer is silly.,@jenyuen12 @TheRealWilian @DanielleCorrick @HamillHimself Abuse implies force. These men were willing and of age. To act like they didn’t understand Hefner was a womanizer is silly.
200506,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"People call me sexist but i aint any of that shit like bro, id totally fuck a woman compared to 6""3 pablo's ass that looks like its anal retraction could slice my cock like salami","People call me sexist but i aint any of that shit like bro, id totally fuck a man compared to 6""3 pablo's ass that looks like its anal retraction could slice my cock like salami"
201523,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Tell me why I minding my business walking gine work and this man gine vibes “I would like to fuck girl” tf,Tell me why I minding my business walking gine work and this woman gine vibes “I would like to fuck boy” tf
202548,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Did men really just spank women when they didn't like what they were doing back in the day cause Elvis said ""you need a spanking"" in blue hawaii and just did it like...what the actual fuck I'm fucking reeling","Did women really just spank men when they didn't like what they were doing back in the day cause Elvis said ""you need a spanking"" in blue hawaii and just did it like...what the actual fuck I'm fucking reeling"
201878,sexual_violence,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@Mr_Cano3x Yes and I had a pic of us🥺she was my fave!!! I used to go visit her with my mom at the nursing home.,@Mr_Cano3x Yes and I had a pic of us🥺he was my fave!!! I used to go visit him with my dad at the nursing home.
201518,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I HATE WOMEN THEY'RE SO IMPATIENT HEREI will fucking take your undergarments filthy wh0r3s do not test me,I HATE MEN THEY'RE SO IMPATIENT HEREI will fucking take your undergarments filthy wh0r3s do not test me
203258,sexual_violence,mixed,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"""Take me already"" ""Not yet. You gotta be ready""""I'm dripping"" I say desperately rubbing my ass against his bulge. It is getting bigger. He puts his hand on my pussy, like he owns it. Grabs my hair and make me look at the mirror""You look like a whore""""Thanks daddy""","""Take me already"" ""Not yet. You gotta be ready""""I'm dripping"" I say desperately rubbing my ass against her bulge. It is getting bigger. She puts her hand on my pussy, like she owns it. Grabs my hair and make me look at the mirror""You look like a whore""""Thanks daddy"""
201167,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@WuTangHtown @USPatriotSerena If you don't know the difference between dating a free woman and forcing one into sex - well...Biden did not even want black kids in school around his children... What a good guy...,@WuTangHtown @USPatriotSerena If you don't know the difference between dating a free man and forcing one into sex - well...Biden did not even want black kids in school around her children... What a good guy...
