item_id,strat_category,agreement_bin,gold_1_1,gold_1_3,original,swapped,name_swapped,gendered_swapped,female_source,male_source,unswappable,author_review,review_reasons,n_swapped_tokens,rule_class,rule_reason,needs_adjudication,invariance_class,justification
400309,objectification,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.3333333333333333, ""stereotyping_dominance"": 0.3333333333333333, ""objectification"": 0.6666666666666666, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}","Freud claims girls have a dicklet. The clitoris has phallic significance. Phallocentrism reduces even female genitalia to the Phallus. The other parts of the vagina, the clit, and more constitute the plurality of female sexuality. The clit coexists with non-phallic body parts.","Freud claims boys have a dicklet. The clitoris has phallic significance. Phallocentrism reduces even female genitalia to the Phallus. The other parts of the vagina, the clit, and more constitute the plurality of female sexuality. The clit coexists with non-phallic body parts.",False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
200178,objectification,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",Womensday 1@aboutlastnitexx @Nope_No_way_FU @MellyAwe @PuckinSassPot @CrossFitGoddess @Crazy_ButCute2 @Taylorr1114 @TheSuccuBish @MistyYo72777051 @TheBexecutioner @HTXpuckprincess @Kenzie7187 @CoreKittyBayBay @j13_pineapple @JetBomb25 @HeatherDM4 @Envious_Rebel85 @nikki_420woman https://t.co/htgFRSxHGf,Womensday 1@aboutlastnitexx @Nope_No_way_FU @MellyAwe @PuckinSassPot @CrossFitGoddess @Crazy_ButCute2 @Taylorr1114 @TheSuccuBish @MistyYo72777051 @TheBexecutioner @HTXpuckprincess @Kenzie7187 @CoreKittyBayBay @j13_pineapple @JetBomb25 @HeatherDM4 @Envious_Rebel85 @nikki_420woman https://t.co/htgFRSxHGf,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200772,objectification,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}",Game Changer. No discrimination like @MerrillLynch and the rest of these firms that won’t talk to young black kids about stocks. https://t.co/FjzBTV0iF5,Game Changer. No discrimination like @MerrillLynch and the rest of these firms that won’t talk to young black kids about stocks. https://t.co/FjzBTV0iF5,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200819,objectification,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@Seahawks  how the fuck can you BLOW a 24-9 lead at the half.  Fuckin atrocious.  Honestly embarrassed.,@Seahawks  how the fuck can you BLOW a 24-9 lead at the half.  Fuckin atrocious.  Honestly embarrassed.,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200410,objectification,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.3333333333333333, ""objectification"": 0.6666666666666666, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}",I just caught my bitch cheating and I’m too playa to tell her what I just peeped 😂😂😂,I just caught my bitch cheating and I’m too playa to tell his what I just peeped 😂😂😂,False,True,True,False,False,True,ambiguous 'her' -> 'his' (POS heuristic),1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
200950,objectification,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}","@PeterCurtin4 @SonnyBunch @dandrezner But this is professional journalism, not someone being twee to entertain their friends. This is something strange; I can't figure out whether it's condescension or exoticization or what, but it's not normal.","@PeterCurtin4 @SonnyBunch @dandrezner But this is professional journalism, not someone being twee to entertain their friends. This is something strange; I can't figure out whether it's condescension or exoticization or what, but it's not normal.",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201270,objectification,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}",@aroyooniverse People need to understand that gender expression ≠ gender identity. Dressing in a gender nonconforming fashion doesn’t make a person gender fluid 🥴,@aroyooniverse People need to understand that gender expression ≠ gender identity. Dressing in a gender nonconforming fashion doesn’t make a person gender fluid 🥴,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202704,objectification,high,"{""not_sexist"": 0.0, ""sexist"": 1.0}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.8333333333333334, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@themikiblue World class, elite level, epic tits on a gorgeous woman with dark hair &amp; dark eyes does not get any better than this","@themikiblue World class, elite level, epic tits on a gorgeous man with dark hair &amp; dark eyes does not get any better than this",False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
203184,objectification,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.5, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}",Imagine doing this plus more for ya woman to play you and make you look like a bitch to millions of ppl on social media https://t.co/D8CZh9QwH4,Imagine doing this plus more for ya man to play you and make you look like a bitch to millions of ppl on social media https://t.co/D8CZh9QwH4,False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
200649,objectification,high,"{""not_sexist"": 0.0, ""sexist"": 1.0}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.5, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@amypson Why am I getting daily messages from you you cock tease brute I don't even want to see you lol,@amypson Why am I getting daily messages from you you cock tease brute I don't even want to see you lol,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201011,objectification,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.3333333333333333, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.6666666666666666, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@TBArts_ For me it’s suguha from SAO. Love her and Leafa but again, SAO can fffffffuck offAnother is Sol Marron. She maybe a crazy feminazi lesbian but good lord she’s hot. But she’s also in a shitty series like Black Clover","@TBArts_ For me it’s suguha from SAO. Love him and Leafa but again, SAO can fffffffuck offAnother is Sol Marron. He maybe a crazy feminazi lesbian but good lord he’s hot. But he’s also in a shitty series like Black Clover",False,True,True,False,False,True,ambiguous 'her' -> 'him' (POS heuristic),4,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
202469,objectification,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@zeinahhhhh ull get lotta of slut shaming and for nth😩,@zeinahhhhh ull get lotta of slut shaming and for nth😩,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
400373,objectification,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.5, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.5}",jealous plss TALK ABOUT HIS NEW ALBUM U WRINKLY SLUTBAG,jealous plss TALK ABOUT HER NEW ALBUM U WRINKLY SLUTBAG,False,True,False,True,False,True,ambiguous 'his' -> 'her' (POS heuristic),1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
202664,objectification,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}","the confidence, the gaze and the stance im so in love y'all don't understand https://t.co/wOn3duZIcR","the confidence, the gaze and the stance im so in love y'all don't understand https://t.co/wOn3duZIcR",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202954,objectification,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.3333333333333333}",“All those are girls are fucking idiots for not taking you.”This woman is fucking amazing.,“All those are boys are fucking idiots for not taking you.”This man is fucking amazing.,False,True,True,False,False,False,,2,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
200462,objectification,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}","Grown men wanna baby me &amp; thats cute. Or the thought of it is cute, but once I start really requiring shit.. its crickets. No one has anything to dish out. Ion got time. Im legit a boss baby, move.","Grown women wanna baby me &amp; thats cute. Or the thought of it is cute, but once I start really requiring shit.. its crickets. No one has anything to dish out. Ion got time. Im legit a boss baby, move.",False,True,False,True,False,False,,1,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
200966,objectification,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}","@riyaz_samji can’t believe ur gone so soon… this wonderful man lost his life to save his fiance, such a gentleman and forever a hero, RIP my honorary brown brother, hope you’re hitting those fat doinks in heaven 🙏🙏🙏 gone too soon 😞","@riyaz_samji can’t believe ur gone so soon… this wonderful woman lost her life to save her fiance, such a lady and forever a hero, RIP my honorary brown sister, hope you’re hitting those fat doinks in heaven 🙏🙏🙏 gone too soon 😞",False,True,False,True,False,True,ambiguous 'his' -> 'her' (POS heuristic); ambiguous 'his' -> 'her' (POS heuristic),5,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
201953,objectification,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}",The film addressing structural problem in our patriarchal societies &amp; how it affects our view towards sexual abuse victims &amp; women in general.Whats worse is how close it hits home. I need to know how Been filmed the scene. Such an intense experience to go through. https://t.co/p8KVVIocHY,The film addressing structural problem in our patriarchal societies &amp; how it affects our view towards sexual abuse victims &amp; men in general.Whats worse is how close it hits home. I need to know how Been filmed the scene. Such an intense experience to go through. https://t.co/p8KVVIocHY,False,True,True,False,False,False,,1,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
202150,objectification,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}","@TonstaRecords @prttygyalvibes Because the last time I checked, the same very same men (blk men) that impregnate blk women are the same men that get exoticals and non blk women pregnant and make them single mothers too. I done answered my own damn question. Smh.","@TonstaRecords @prttygyalvibes Because the last time I checked, the same very same women (blk women) that impregnate blk men are the same women that get exoticals and non blk men pregnant and make them single mothers too. I done answered my own damn question. Smh.",False,True,True,True,False,False,,5,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
202038,objectification,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","Penis envy, larger than Stelter’s forehead. Love to see it. https://t.co/zhDzVDNP4n","Penis envy, larger than Stelter’s forehead. Love to see it. https://t.co/zhDzVDNP4n",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
203236,objectification,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.6666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}",Your black ski mask looks absolutely amazing...you look like a prostitute held hostage 😍 https://t.co/Ayj72KKFzf,Your black ski mask looks absolutely amazing...you look like a prostitute held hostage 😍 https://t.co/Ayj72KKFzf,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
203059,objectification,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@sekartweets @maahemaha1998 @CMOTamilnadu Such a foul language and utter shameful remarks on women. Don't know how they see their sister/mother with such mindset. #ArrestPlipPlip #Annaatthe,@sekartweets @maahemaha1998 @CMOTamilnadu Such a foul language and utter shameful remarks on men. Don't know how they see their brother/father with such mindset. #ArrestPlipPlip #Annaatthe,False,True,True,False,False,False,,3,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
202397,objectification,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.3333333333333333, ""objectification"": 0.5, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.5}",Not a fan of the guy but gotta give him credit. Genius work Aubrey. Can’t impregnate a skank. https://t.co/Mw1HsNioQS,Not a fan of the guy but gotta give him credit. Genius work Aubrey. Can’t impregnate a skank. https://t.co/Mw1HsNioQS,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202555,objectification,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.6666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","@ImSpeaking13 So transparent what Josh Hawley is going for, he and the right really want things to go back to when it was cool to spank women in the office, and make it ok for their dear leader to brag about grabbing women by the p***y. There are words for these people: creep, rapist, etc...","@ImSpeaking13 So transparent what Josh Hawley is going for, she and the right really want things to go back to when it was cool to spank men in the office, and make it ok for their dear leader to brag about grabbing men by the p***y. There are words for these people: creep, rapist, etc...",False,True,True,True,False,False,,3,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
201460,objectification,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.3333333333333333, ""objectification"": 0.5, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}",Having thighs and hips dnt be it when u can’t fit ya clothes no more 😒,Having thighs and hips dnt be it when u can’t fit ya clothes no more 😒,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202421,objectification,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",I can't see this meme anymore it's pissing me off I want to slap them 🤺🤺 https://t.co/uxz9nSkcSi,I can't see this meme anymore it's pissing me off I want to slap them 🤺🤺 https://t.co/uxz9nSkcSi,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200440,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}","When @iamcardib said, “You don’t even cheat with no bad bitches!” 😮‍💨 still gets me","When @iamcardib said, “You don’t even cheat with no bad bitches!” 😮‍💨 still gets me",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201948,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}","Me: I want to have a wedding and spend the absolute least amount possible because it’s a patriarchal capitalist scheme but I wanna feel like a damn princess with my love for a very special day. Also me: I want this $4,000 couch.The couch ships in 5 weeks. Priorities.","Me: I want to have a wedding and spend the absolute least amount possible because it’s a patriarchal capitalist scheme but I wanna feel like a damn princess with my love for a very special day. Also me: I want this $4,000 couch.The couch ships in 5 weeks. Priorities.",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200650,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}",That 3-0 start was the biggest cock tease of the season. Should have read between the lines when they barely beat backup QB Jacoby Brissett.  Now they're getting their asses handed to them by a far superior defense and a rookie QB.  Pathetic.  #Raiders #RaiderNation #CHIvsLV,That 3-0 start was the biggest cock tease of the season. Should have read between the lines when they barely beat backup QB Jacoby Brissett.  Now they're getting their asses handed to them by a far superior defense and a rookie QB.  Pathetic.  #Raiders #RaiderNation #CHIvsLV,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200080,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@itsallbollocks @hunkybloodydory We ALL do Steph. It's 1.01 black pill, MGTOW incel 21st century ""Bro's Before Ho's"" playbook chapter one dating survival guideDON'T go into DETAIL about the TASTE of the WAAAAAATER. It's an Argument Starter!","@itsallbollocks @hunkybloodydory We ALL do Steph. It's 1.01 black pill, MGTOW incel 21st century ""Bro's Before Ho's"" playbook chapter one dating survival guideDON'T go into DETAIL about the TASTE of the WAAAAAATER. It's an Argument Starter!",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202494,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",I got: Clowny    https://t.co/58y1pWKzAg       I want to be this clowney's slutbag. frobbing. Veni  dick,I got: Clowny    https://t.co/58y1pWKzAg       I want to be this clowney's slutbag. frobbing. Veni  dick,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202561,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.5, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",@DwarfFortBugs terrible stereotyping of camel humps. also of necrosis-inducing weather. have you people no shame?,@DwarfFortBugs terrible stereotyping of camel humps. also of necrosis-inducing weather. have you people no shame?,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
203183,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@TPopoca And you speak like a bitch you look like a bitch you are a bitch bro why do you hate on your team yeah they make mistakes but they get the job done no need to rip on somebody who is under the most pressure of their life and when the Dodgers win it all you are going to be the one,@TPopoca And you speak like a bitch you look like a bitch you are a bitch bro why do you hate on your team yeah they make mistakes but they get the job done no need to rip on somebody who is under the most pressure of their life and when the Dodgers win it all you are going to be the one,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202783,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.5, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}",I wish i never started wearing lashes cause i done got to the point where i feel ugly without them,I wish i never started wearing lashes cause i done got to the point where i feel ugly without them,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202706,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",@Heels_Desires He probably hasn't seen a girl naked up close before.  Your tits are perfect.,@Heels_Desires She probably hasn't seen a boy naked up close before.  Your tits are perfect.,False,True,True,True,False,False,,2,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
201651,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}","Ford has one of my favorite lines ever in a movie in WORKING GIRL: ""You're the first woman I've seen at one of these things who dresses like a woman, not the way a woman thinks a man would dress if he was a woman."" (to Melanie Griffith who goes to a cocktail party in a dress)","Ford has one of my favorite lines ever in a movie in WORKING BOY: ""You're the first man I've seen at one of these things who dresses like a man, not the way a man thinks a woman would dress if she was a man."" (to Melanie Griffith who goes to a cocktail party in a dress)",False,True,True,True,False,False,,7,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
203211,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@deb_gartner @elonmusk No, we are referring to the 10% that makes you look like a cunt.","@deb_gartner @elonmusk No, we are referring to the 10% that makes you look like a cunt.",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
203217,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.5, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",Wafc honest take of today…….long ball side doesn’t work. Max Power is a massive shithouse and that’s great if you’re on top but if you’re not then you look like a cunt. And Power didn’t dominate anything: he was the most negative player on the pitch #wafc,Wafc honest take of today…….long ball side doesn’t work. Max Power is a massive shithouse and that’s great if you’re on top but if you’re not then you look like a cunt. And Power didn’t dominate anything: she was the most negative player on the pitch #wafc,False,True,False,True,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
201123,objectification,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.5, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.0}","Don't leave a girl u need the most, for a girl u want.","Don't leave a boy u need the most, for a boy u want.",False,True,True,False,False,False,,2,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
200546,sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",need to get ambie a character sheet in his canon glam… i have this screenshot one but it’s missing vital traits like his big arms and his huge ass https://t.co/1BskeQEwwc,need to get ambie a character sheet in her canon glam… i have this screenshot one but it’s missing vital traits like her big arms and her huge ass https://t.co/1BskeQEwwc,False,True,False,True,False,True,ambiguous 'his' -> 'her' (POS heuristic); ambiguous 'his' -> 'her' (POS heuristic); ambiguous 'his' -> 'her' (POS heuristic),3,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
201234,sexual_violence,high,"{""not_sexist"": 0.0, ""sexist"": 1.0}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 1.0, ""misogyny_non_sexual_violence"": 0.0}",@IaintNOmuggleHO @hotebonynicole YES! All I want is a Beautiful Black Wife who loves to get gangbanged like this! DREAM MARRIAGE!,@IaintNOmuggleHO @hotebonynicole YES! All I want is a Beautiful Black Husband who loves to get gangbanged like this! DREAM MARRIAGE!,False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
203075,sexual_violence,high,"{""not_sexist"": 0.0, ""sexist"": 1.0}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@Breaking911 What a disgusting low life turkey. To misuse and abuse authority to pressure women for sex. He should be jailed for a very long time and never allowed to disgrace a police uniform again. He's the worse.,@Breaking911 What a disgusting low life turkey. To misuse and abuse authority to pressure men for sex. She should be jailed for a very long time and never allowed to disgrace a police uniform again. She's the worse.,False,True,True,True,False,False,,3,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
